Date,AAPL,MSFT,SPY
2019-02-18,,,
2019-02-19,42.73249816894531,108.16999816894531,277.8500061035156
2019-02-20,43.00749969482422,107.1500015258789,278.4100036621094
2019-02-21,42.76499938964844,109.41000366210938,277.4200134277344
2019-02-22,43.24250030517578,110.97000122070312,279.1400146484375
2019-02-25,43.557498931884766,111.58999633789062,279.5199890136719
2019-02-26,43.58250045776367,112.36000061035156,279.32000732421875
2019-02-27,43.717498779296875,112.16999816894531,279.20001220703125
2019-02-28,43.287498474121094,112.02999877929688,278.67999267578125
2019-03-01,43.74250030517578,112.52999877929688,280.4200134277344
2019-03-04,43.962501525878906,112.26000213623047,279.3999938964844
2019-03-05,43.88249969482422,111.69999694824219,279.0199890136719
2019-03-06,43.630001068115234,111.75,277.3299865722656
2019-03-07,43.125,110.38999938964844,275.010009765625
2019-03-08,43.227500915527344,110.51000213623047,274.4599914550781
2019-03-11,44.724998474121094,112.83000183105469,278.44000244140625
2019-03-12,45.227500915527344,113.62000274658203,279.489990234375
2019-03-13,45.4275016784668,114.5,281.3399963378906
2019-03-14,45.932498931884766,114.58999633789062,281.1600036621094
2019-03-15,46.529998779296875,115.91000366210938,281.30999755859375
2019-03-18,47.005001068115234,117.56999969482422,282.3299865722656
2019-03-19,46.63249969482422,117.6500015258789,282.3999938964844
2019-03-20,47.040000915527344,117.5199966430664,281.54998779296875
2019-03-21,48.772499084472656,120.22000122070312,284.7300109863281
2019-03-22,47.76250076293945,117.05000305175781,279.25
2019-03-25,47.185001373291016,117.66000366210938,279.0400085449219
2019-03-26,46.6974983215332,117.91000366210938,281.1199951171875
2019-03-27,47.11750030517578,116.7699966430664,279.6499938964844
2019-03-28,47.18000030517578,116.93000030517578,280.7099914550781
2019-03-29,47.48749923706055,117.94000244140625,282.4800109863281
2019-04-01,47.810001373291016,119.0199966430664,285.8299865722656
2019-04-02,48.505001068115234,119.19000244140625,285.9700012207031
2019-04-03,48.837501525878906,119.97000122070312,286.4200134277344
2019-04-04,48.92250061035156,119.36000061035156,287.17999267578125
2019-04-05,49.25,119.88999938964844,288.57000732421875
2019-04-08,50.025001525878906,119.93000030517578,288.7900085449219
2019-04-09,49.875,119.27999877929688,287.30999755859375
2019-04-10,50.154998779296875,120.19000244140625,288.2900085449219
2019-04-11,49.73749923706055,120.33000183105469,288.2099914550781
2019-04-12,49.717498779296875,120.94999694824219,290.1600036621094
2019-04-15,49.807498931884766,121.05000305175781,289.9700012207031
2019-04-16,49.8125,120.7699966430664,290.1600036621094
2019-04-17,50.782501220703125,121.7699966430664,289.45001220703125
2019-04-18,50.96500015258789,123.37000274658203,290.0199890136719
2019-04-19,,,
2019-04-22,51.13249969482422,123.76000213623047,290.2699890136719
2019-04-23,51.869998931884766,125.44000244140625,292.8800048828125
2019-04-24,51.790000915527344,125.01000213623047,292.2300109863281
2019-04-25,51.31999969482422,129.14999389648438,292.04998779296875
2019-04-26,51.07500076293945,129.88999938964844,293.4100036621094
2019-04-29,51.15250015258789,129.77000427246094,293.8699951171875
2019-04-30,50.16749954223633,130.60000610351562,294.0199890136719
2019-05-01,52.630001068115234,127.87999725341797,291.80999755859375
2019-05-02,52.287498474121094,126.20999908447266,291.17999267578125
2019-05-03,52.9375,128.89999389648438,294.0299987792969
2019-05-06,52.119998931884766,128.14999389648438,292.82000732421875
2019-05-07,50.71500015258789,125.5199966430664,287.92999267578125
2019-05-08,50.724998474121094,125.51000213623047,287.5299987792969
2019-05-09,50.18000030517578,125.5,286.6600036621094
2019-05-10,49.29499816894531,127.12999725341797,288.1000061035156
2019-05-13,46.43000030517578,123.3499984741211,280.8599853515625
2019-05-14,47.165000915527344,124.7300033569336,283.3999938964844
2019-05-15,47.72999954223633,126.0199966430664,285.05999755859375
2019-05-16,47.52000045776367,128.92999267578125,287.70001220703125
2019-05-17,47.25,128.07000732421875,285.8399963378906
2019-05-20,45.772499084472656,126.22000122070312,283.95001220703125
2019-05-21,46.650001525878906,126.9000015258789,286.510009765625
2019-05-22,45.69499969482422,127.66999816894531,285.6300048828125
2019-05-23,44.915000915527344,126.18000030517578,282.1400146484375
2019-05-24,44.74250030517578,126.23999786376953,282.7799987792969
2019-05-27,,,
2019-05-28,44.557498931884766,126.16000366210938,280.1499938964844
2019-05-29,44.345001220703125,124.94000244140625,278.2699890136719
2019-05-30,44.57500076293945,125.7300033569336,279.0299987792969
2019-05-31,43.76750183105469,123.68000030517578,275.2699890136719
2019-06-03,43.32500076293945,119.83999633789062,274.57000732421875
2019-06-04,44.90999984741211,123.16000366210938,280.5299987792969
2019-06-05,45.6349983215332,125.83000183105469,282.9599914550781
2019-06-06,46.30500030517578,127.81999969482422,284.79998779296875
2019-06-07,47.537498474121094,131.39999389648438,287.6499938964844
2019-06-10,48.14500045776367,132.60000610351562,288.9700012207031
2019-06-11,48.70249938964844,132.10000610351562,288.8999938964844
2019-06-12,48.54750061035156,131.49000549316406,288.3900146484375
2019-06-13,48.537498474121094,132.32000732421875,289.5799865722656
2019-06-14,48.185001373291016,132.4499969482422,289.260009765625
2019-06-17,48.47249984741211,132.85000610351562,289.3699951171875
2019-06-18,49.61249923706055,135.16000366210938,292.3999938964844
2019-06-19,49.467498779296875,135.69000244140625,293.05999755859375
2019-06-20,49.8650016784668,136.9499969482422,295.8599853515625
2019-06-21,49.69499969482422,136.97000122070312,294.0
2019-06-24,49.64500045776367,137.77999877929688,293.6400146484375
2019-06-25,48.89250183105469,133.42999267578125,290.760009765625
2019-06-26,49.95000076293945,133.92999267578125,290.4700012207031
2019-06-27,49.935001373291016,134.14999389648438,291.5
2019-06-28,49.47999954223633,133.9600067138672,293.0
2019-07-01,50.38750076293945,135.67999267578125,295.6600036621094
2019-07-02,50.682498931884766,136.5800018310547,296.42999267578125
2019-07-03,51.102500915527344,137.4600067138672,298.79998779296875
2019-07-04,,,
2019-07-05,51.057498931884766,137.05999755859375,298.4599914550781
2019-07-08,50.005001068115234,136.9600067138672,296.82000732421875
2019-07-09,50.310001373291016,136.4600067138672,297.19000244140625
2019-07-10,50.807498931884766,137.85000610351562,298.6099853515625
2019-07-11,50.4375,138.39999389648438,299.30999755859375
2019-07-12,50.82500076293945,138.89999389648438,300.6499938964844
2019-07-15,51.3025016784668,138.89999389648438,300.75
2019-07-16,51.125,137.0800018310547,299.7799987792969
2019-07-17,50.837501525878906,136.27000427246094,297.739990234375
2019-07-18,51.415000915527344,136.4199981689453,298.8299865722656
2019-07-19,50.647499084472656,136.6199951171875,297.1700134277344
2019-07-22,51.80500030517578,138.42999267578125,297.8999938964844
2019-07-23,52.209999084472656,139.2899932861328,300.0299987792969
2019-07-24,52.16749954223633,140.72000122070312,301.44000244140625
2019-07-25,51.755001068115234,140.19000244140625,300.0
2019-07-26,51.935001373291016,141.33999633789062,302.010009765625
2019-07-29,52.41999816894531,141.02999877929688,301.4599914550781
2019-07-30,52.19499969482422,140.35000610351562,300.7200012207031
2019-07-31,53.2599983215332,136.27000427246094,297.42999267578125
2019-08-01,52.10749816894531,138.05999755859375,294.8399963378906
2019-08-02,51.005001068115234,136.89999389648438,292.6199951171875
2019-08-05,48.334999084472656,132.2100067138672,283.82000732421875
2019-08-06,49.25,134.69000244140625,287.79998779296875
2019-08-07,49.7599983215332,135.27999877929688,287.9700012207031
2019-08-08,50.85749816894531,138.88999938964844,293.6199951171875
2019-08-09,50.247501373291016,137.7100067138672,291.6199951171875
2019-08-12,50.119998931884766,135.7899932861328,288.07000732421875
2019-08-13,52.24250030517578,138.60000610351562,292.54998779296875
2019-08-14,50.6875,133.97999572753906,283.8999938964844
2019-08-15,50.435001373291016,133.67999267578125,284.6499938964844
2019-08-16,51.625,136.1300048828125,288.8500061035156
2019-08-19,52.587501525878906,138.41000366210938,292.3299865722656
2019-08-20,52.59000015258789,137.25999450683594,290.0899963378906
2019-08-21,53.15999984741211,138.7899932861328,292.45001220703125
2019-08-22,53.1150016784668,137.77999877929688,292.3599853515625
2019-08-23,50.65999984741211,133.38999938964844,284.8500061035156
2019-08-26,51.622501373291016,135.4499969482422,288.0
2019-08-27,51.040000915527344,135.74000549316406,286.8699951171875
2019-08-28,51.38249969482422,135.55999755859375,288.8900146484375
2019-08-29,52.252498626708984,138.1199951171875,292.5799865722656
2019-08-30,52.185001373291016,137.86000061035156,292.45001220703125
2019-09-02,,,
2019-09-03,51.42499923706055,136.0399932861328,290.739990234375
2019-09-04,52.29750061035156,137.6300048828125,294.0400085449219
2019-09-05,53.31999969482422,140.0500030517578,297.82000732421875
2019-09-06,53.314998626708984,139.10000610351562,298.04998779296875
2019-09-09,53.54249954223633,137.52000427246094,298.20001220703125
2019-09-10,54.17499923706055,136.0800018310547,298.1300048828125
2019-09-11,55.897499084472656,136.1199951171875,300.25
2019-09-12,55.772499084472656,137.52000427246094,301.2900085449219
2019-09-13,54.6875,137.32000732421875,301.0899963378906
2019-09-16,54.974998474121094,136.3300018310547,300.1600036621094
2019-09-17,55.17499923706055,137.38999938964844,300.9200134277344
2019-09-18,55.692501068115234,138.52000427246094,301.1000061035156
2019-09-19,55.2400016784668,141.07000732421875,301.0799865722656
2019-09-20,54.432498931884766,139.44000244140625,298.2799987792969
2019-09-23,54.68000030517578,139.13999938964844,298.2099914550781
2019-09-24,54.41999816894531,137.3800048828125,295.8699951171875
2019-09-25,55.25749969482422,139.36000061035156,297.6199951171875
2019-09-26,54.97249984741211,139.5399932861328,297.0
2019-09-27,54.70500183105469,137.72999572753906,295.3999938964844
2019-09-30,55.99250030517578,139.02999877929688,296.7699890136719
2019-10-01,56.147499084472656,137.07000732421875,293.239990234375
2019-10-02,54.7400016784668,134.64999389648438,288.05999755859375
2019-10-03,55.20500183105469,136.27999877929688,290.4200134277344
2019-10-04,56.752498626708984,138.1199951171875,294.3500061035156
2019-10-07,56.76499938964844,137.1199951171875,293.0799865722656
2019-10-08,56.099998474121094,135.6699981689453,288.5299987792969
2019-10-09,56.75749969482422,138.24000549316406,291.2699890136719
2019-10-10,57.522499084472656,139.10000610351562,293.239990234375
2019-10-11,59.0525016784668,139.67999267578125,296.2799987792969
2019-10-14,58.967498779296875,139.5500030517578,295.95001220703125
2019-10-15,58.83000183105469,141.57000732421875,298.8800048828125
2019-10-16,58.592498779296875,140.41000366210938,298.3999938964844
2019-10-17,58.81999969482422,139.69000244140625,299.2799987792969
2019-10-18,59.102500915527344,137.41000366210938,297.9700012207031
2019-10-21,60.127498626708984,138.42999267578125,299.989990234375
2019-10-22,59.9900016784668,136.3699951171875,299.010009765625
2019-10-23,60.79499816894531,137.24000549316406,299.8800048828125
2019-10-24,60.89500045776367,139.94000244140625,300.3699951171875
2019-10-25,61.64500045776367,140.72999572753906,301.6000061035156
2019-10-28,62.26250076293945,144.19000244140625,303.29998779296875
2019-10-29,60.8224983215332,142.8300018310547,303.2099914550781
2019-10-30,60.814998626708984,144.61000061035156,304.1400146484375
2019-10-31,62.189998626708984,143.3699951171875,303.3299865722656
2019-11-01,63.95500183105469,143.72000122070312,306.1400146484375
2019-11-04,64.375,144.5500030517578,307.3699951171875
2019-11-05,64.28250122070312,144.4600067138672,307.0299987792969
2019-11-06,64.30999755859375,144.05999755859375,307.1000061035156
2019-11-07,64.85749816894531,144.25999450683594,308.17999267578125
2019-11-08,65.03500366210938,145.9600067138672,308.94000244140625
2019-11-11,65.55000305175781,146.11000061035156,308.3500061035156
2019-11-12,65.48999786376953,147.07000732421875,309.0
2019-11-13,66.11750030517578,147.30999755859375,309.1000061035156
2019-11-14,65.66000366210938,148.05999755859375,309.54998779296875
2019-11-15,66.44000244140625,149.97000122070312,311.7900085449219
2019-11-18,66.7750015258789,150.33999633789062,312.0199890136719
2019-11-19,66.57250213623047,150.38999938964844,311.92999267578125
2019-11-20,65.79750061035156,149.6199951171875,310.7699890136719
2019-11-21,65.50250244140625,149.47999572753906,310.2699890136719
2019-11-22,65.44499969482422,149.58999633789062,310.9599914550781
2019-11-25,66.59249877929688,151.22999572753906,313.3699951171875
2019-11-26,66.07250213623047,152.02999877929688,314.0799865722656
2019-11-27,66.95999908447266,152.32000732421875,315.4800109863281
2019-11-28,,,
2019-11-29,66.8125,151.3800048828125,314.30999755859375
2019-12-02,66.04000091552734,149.5500030517578,311.6400146484375
2019-12-03,64.86250305175781,149.30999755859375,309.54998779296875
2019-12-04,65.43499755859375,149.85000610351562,311.4599914550781
2019-12-05,66.3949966430664,149.92999267578125,312.0199890136719
2019-12-06,67.67749786376953,151.75,314.8699951171875
2019-12-09,66.7300033569336,151.36000061035156,313.8800048828125
2019-12-10,67.12000274658203,151.1300048828125,313.5299987792969
2019-12-11,67.69249725341797,151.6999969482422,314.4200134277344
2019-12-12,67.86499786376953,153.24000549316406,317.1300048828125
2019-12-13,68.7874984741211,154.52999877929688,317.32000732421875
2019-12-16,69.96499633789062,155.52999877929688,319.5
2019-12-17,70.10250091552734,154.69000244140625,319.57000732421875
2019-12-18,69.93499755859375,154.3699951171875,319.5899963378906
2019-12-19,70.00499725341797,155.7100067138672,320.8999938964844
2019-12-20,69.86000061035156,157.41000366210938,320.7300109863281
2019-12-23,71.0,157.41000366210938,321.2200012207031
2019-12-24,71.06749725341797,157.3800048828125,321.2300109863281
2019-12-25,,,
2019-12-26,72.47750091552734,158.6699981689453,322.94000244140625
2019-12-27,72.44999694824219,158.9600067138672,322.8599853515625
2019-12-30,72.87999725341797,157.58999633789062,321.0799865722656
2019-12-31,73.4124984741211,157.6999969482422,321.8599853515625
2020-01-01,,,
2020-01-02,75.0875015258789,160.6199951171875,324.8699951171875
2020-01-03,74.35749816894531,158.6199951171875,322.4100036621094
2020-01-06,74.94999694824219,159.02999877929688,323.6400146484375
2020-01-07,74.59750366210938,157.5800018310547,322.7300109863281
2020-01-08,75.79750061035156,160.08999633789062,324.45001220703125
2020-01-09,77.40750122070312,162.08999633789062,326.6499938964844
2020-01-10,77.5824966430664,161.33999633789062,325.7099914550781
2020-01-13,79.23999786376953,163.27999877929688,327.95001220703125
2020-01-14,78.16999816894531,162.1300048828125,327.45001220703125
2020-01-15,77.83499908447266,163.17999267578125,328.19000244140625
2020-01-16,78.80999755859375,166.1699981689453,330.9200134277344
2020-01-17,79.68250274658203,167.10000610351562,331.95001220703125
2020-01-20,,,
2020-01-21,79.14250183105469,166.5,331.29998779296875
2020-01-22,79.42500305175781,165.6999969482422,331.3399963378906
2020-01-23,79.80750274658203,166.72000122070312,331.7200012207031
2020-01-24,79.57749938964844,165.0399932861328,328.7699890136719
2020-01-27,77.23750305175781,162.27999877929688,323.5
2020-01-28,79.42250061035156,165.4600067138672,326.8900146484375
2020-01-29,81.08499908447266,168.0399932861328,326.6199951171875
2020-01-30,80.96749877929688,172.77999877929688,327.67999267578125
2020-01-31,77.37750244140625,170.22999572753906,321.7300109863281
2020-02-03,77.16500091552734,174.3800048828125,324.1199951171875
2020-02-04,79.7125015258789,180.1199951171875,329.05999755859375
2020-02-05,80.36250305175781,179.89999389648438,332.8599853515625
2020-02-06,81.30249786376953,183.6300048828125,333.9800109863281
2020-02-07,80.00749969482422,183.88999938964844,332.20001220703125
2020-02-10,80.38749694824219,188.6999969482422,334.67999267578125
2020-02-11,79.90249633789062,184.44000244140625,335.260009765625
2020-02-12,81.80000305175781,184.7100067138672,337.4200134277344
2020-02-13,81.21749877929688,183.7100067138672,337.05999755859375
2020-02-14,81.23750305175781,185.35000610351562,337.6000061035156
2020-02-17,,,
2020-02-18,79.75,187.22999572753906,336.7300109863281
2020-02-19,80.90499877929688,187.27999877929688,338.3399963378906
2020-02-20,80.07499694824219,184.4199981689453,336.95001220703125
2020-02-21,78.26249694824219,178.58999633789062,333.4800109863281
2020-02-24,74.54499816894531,170.88999938964844,322.4200134277344
2020-02-25,72.0199966430664,168.07000732421875,312.6499938964844
2020-02-26,73.1624984741211,170.1699981689453,311.5
2020-02-27,68.37999725341797,158.17999267578125,297.510009765625
2020-02-28,68.33999633789062,162.00999450683594,296.260009765625
2020-03-02,74.70249938964844,172.7899932861328,309.0899963378906
2020-03-03,72.33000183105469,164.50999450683594,300.239990234375
2020-03-04,75.68499755859375,170.5500030517578,312.8599853515625
2020-03-05,73.2300033569336,166.27000427246094,302.4599914550781
2020-03-06,72.25749969482422,161.57000732421875,297.4599914550781
2020-03-09,66.5425033569336,150.6199951171875,274.2300109863281
2020-03-10,71.33499908447266,160.9199981689453,288.4200134277344
2020-03-11,68.85749816894531,153.6300048828125,274.3599853515625
2020-03-12,62.057498931884766,139.05999755859375,248.11000061035156
2020-03-13,69.49250030517578,158.8300018310547,269.32000732421875
2020-03-16,60.5525016784668,135.4199981689453,239.85000610351562
2020-03-17,63.21500015258789,146.57000732421875,252.8000030517578
2020-03-18,61.66749954223633,140.39999389648438,240.0
2020-03-19,61.19499969482422,142.7100067138672,240.50999450683594
2020-03-20,57.310001373291016,137.35000610351562,228.8000030517578
2020-03-23,56.092498779296875,135.97999572753906,222.9499969482422
2020-03-24,61.720001220703125,148.33999633789062,243.14999389648438
2020-03-25,61.380001068115234,146.9199981689453,246.7899932861328
2020-03-26,64.61000061035156,156.11000061035156,261.20001220703125
2020-03-27,61.935001373291016,149.6999969482422,253.4199981689453
2020-03-30,63.70249938964844,160.22999572753906,261.6499938964844
2020-03-31,63.5724983215332,157.7100067138672,257.75
2020-04-01,60.227500915527344,152.11000061035156,246.14999389648438
2020-04-02,61.23249816894531,155.25999450683594,251.8300018310547
2020-04-03,60.352500915527344,153.8300018310547,248.19000244140625
2020-04-06,65.61750030517578,165.27000427246094,264.8599853515625
2020-04-07,64.85749816894531,163.49000549316406,265.1300048828125
2020-04-08,66.51750183105469,165.1300048828125,274.0299987792969
2020-04-09,66.99749755859375,165.13999938964844,278.20001220703125
2020-04-10,,,
2020-04-13,68.3125,165.50999450683594,275.6600036621094
2020-04-14,71.76249694824219,173.6999969482422,283.7900085449219
2020-04-15,71.10749816894531,171.8800048828125,277.760009765625
2020-04-16,71.67250061035156,177.0399932861328,279.1000061035156
2020-04-17,70.69999694824219,178.60000610351562,286.6400146484375
2020-04-20,69.23249816894531,175.05999755859375,281.5899963378906
2020-04-21,67.09249877929688,167.82000732421875,273.0400085449219
2020-04-22,69.0250015258789,173.52000427246094,279.1000061035156
2020-04-23,68.75749969482422,171.4199981689453,279.0799865722656
2020-04-24,70.74250030517578,174.5500030517578,282.9700012207031
2020-04-27,70.7925033569336,174.0500030517578,287.04998779296875
2020-04-28,69.6449966430664,169.80999755859375,285.7300109863281
2020-04-29,71.93250274658203,177.42999267578125,293.2099914550781
2020-04-30,73.44999694824219,179.2100067138672,290.4800109863281
2020-05-01,72.26750183105469,174.57000732421875,282.7900085449219
2020-05-04,73.29000091552734,178.83999633789062,283.57000732421875
2020-05-05,74.38999938964844,180.75999450683594,286.19000244140625
2020-05-06,75.15750122070312,182.5399932861328,284.25
2020-05-07,75.93499755859375,183.60000610351562,287.67999267578125
2020-05-08,77.53250122070312,184.67999267578125,292.44000244140625
2020-05-11,78.75250244140625,186.74000549316406,292.5
2020-05-12,77.85250091552734,182.50999450683594,286.6700134277344
2020-05-13,76.9124984741211,179.75,281.6000061035156
2020-05-14,77.38500213623047,180.52999877929688,284.9700012207031
2020-05-15,76.92749786376953,183.16000366210938,286.2799987792969
2020-05-18,78.73999786376953,184.91000366210938,295.0
2020-05-19,78.28500366210938,183.6300048828125,291.9700012207031
2020-05-20,79.80750274658203,185.66000366210938,296.92999267578125
2020-05-21,79.2125015258789,183.42999267578125,294.8800048828125
2020-05-22,79.72250366210938,183.50999450683594,295.44000244140625
2020-05-25,,,
2020-05-26,79.18250274658203,181.57000732421875,299.0799865722656
2020-05-27,79.52749633789062,181.80999755859375,303.5299987792969
2020-05-28,79.5625,181.39999389648438,302.9700012207031
2020-05-29,79.48500061035156,183.25,304.32000732421875
2020-06-01,80.4625015258789,182.8300018310547,305.54998779296875
2020-06-02,80.83499908447266,184.91000366210938,308.0799865722656
2020-06-03,81.27999877929688,185.36000061035156,312.17999267578125
2020-06-04,80.58000183105469,182.9199981689453,311.3599853515625
2020-06-05,82.875,187.1999969482422,319.3399963378906
2020-06-08,83.36499786376953,188.36000061035156,323.20001220703125
2020-06-09,85.99749755859375,189.8000030517578,320.7900085449219
2020-06-10,88.20999908447266,196.83999633789062,319.0
2020-06-11,83.9749984741211,186.27000427246094,300.6099853515625
2020-06-12,84.69999694824219,187.74000549316406,304.2099914550781
2020-06-15,85.74749755859375,188.94000244140625,307.04998779296875
2020-06-16,88.0199966430664,193.57000732421875,312.9599914550781
2020-06-17,87.89749908447266,194.24000549316406,311.6600036621094
2020-06-18,87.93250274658203,196.32000732421875,311.7799987792969
2020-06-19,87.43000030517578,195.14999389648438,308.6400146484375
2020-06-22,89.71749877929688,200.57000732421875,310.6199951171875
2020-06-23,91.63249969482422,201.91000366210938,312.04998779296875
2020-06-24,90.01499938964844,197.83999633789062,304.0899963378906
2020-06-25,91.20999908447266,200.33999633789062,307.3500061035156
2020-06-26,88.40750122070312,196.3300018310547,300.04998779296875
2020-06-29,90.44499969482422,198.44000244140625,304.4599914550781
2020-06-30,91.19999694824219,203.50999450683594,308.3599853515625
2020-07-01,91.02749633789062,204.6999969482422,310.5199890136719
2020-07-02,91.02749633789062,206.25999450683594,312.2300109863281
2020-07-03,,,
2020-07-06,93.4625015258789,210.6999969482422,317.04998779296875
2020-07-07,93.17250061035156,208.25,313.7799987792969
2020-07-08,95.34249877929688,212.8300018310547,316.17999267578125
2020-07-09,95.75250244140625,214.32000732421875,314.3800048828125
2020-07-10,95.91999816894531,213.6699981689453,317.5899963378906
2020-07-13,95.47750091552734,207.07000732421875,314.8399963378906
2020-07-14,97.05750274658203,208.35000610351562,318.9200134277344
2020-07-15,97.7249984741211,208.0399932861328,321.8500061035156
2020-07-16,96.52249908447266,203.9199981689453,320.7900085449219
2020-07-17,96.32749938964844,202.8800048828125,321.7200012207031
2020-07-20,98.35749816894531,211.60000610351562,324.32000732421875
2020-07-21,97.0,208.75,325.010009765625
2020-07-22,97.27249908447266,211.75,326.8599853515625
2020-07-23,92.84500122070312,202.5399932861328,322.9599914550781
2020-07-24,92.61499786376953,201.3000030517578,320.8800048828125
2020-07-27,94.80999755859375,203.85000610351562,323.2200012207031
